Entity,Code_x,Year,Anxiety disorders,"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),Continent,Code_y,Bipolar disorders ,Code_x,Eating disorders ,Code_y,Schizophrenia disorders ,total_mental_disorders
Puerto Rico,PRI,2006,4.42415,34030.098,3791559.0,,PRI,0.94715923,PRI,0.30597812,PRI,0.29237315,5.9696605
Puerto Rico,PRI,2007,4.4061427,33831.94,3775446.0,,PRI,0.9471176,PRI,0.30592602,PRI,0.29231972,5.951506040000001
Puerto Rico,PRI,2008,4.3853917,33403.434,3757617.0,,PRI,0.9470755,PRI,0.30615637,PRI,0.29221845,5.93084202
Puerto Rico,PRI,2009,4.3696065,32930.37,3738934.0,,PRI,0.947035,PRI,0.30666518,PRI,0.2921116,5.915418279999999
Puerto Rico,PRI,2010,4.3663836,32960.7,3717920.0,,PRI,0.9469933,PRI,0.30628726,PRI,0.2920417,5.9117058600000005
Puerto Rico,PRI,2011,4.3761883,33224.574,3691615.0,,PRI,0.94694513,PRI,0.30634406,PRI,0.29194292,5.9214204100000005
Puerto Rico,PRI,2012,4.391823,33638.875,3657989.0,,PRI,0.9468945,PRI,0.3068823,PRI,0.2917639,5.9373637
Puerto Rico,PRI,2013,4.4089537,33922.168,3615028.0,,PRI,0.94683635,PRI,0.30786777,PRI,0.29157177,5.955229589999999
Puerto Rico,PRI,2014,4.423298,34070.26,3560008.0,,PRI,0.9467686,PRI,0.3088831,PRI,0.29143336,5.97038306
Puerto Rico,PRI,2015,4.4306417,34311.04,3497335.0,North America,PRI,0.9466947,PRI,0.30873728,PRI,0.29141542,5.9774891
Puerto Rico,PRI,2016,4.4265194,34539.594,3432745.0,,PRI,0.94661576,PRI,0.3105882,PRI,0.29212028,5.97584364
Puerto Rico,PRI,2017,4.4244056,34363.754,3366407.0,,PRI,0.9468807,PRI,0.3123851,PRI,0.29287085,5.9765422500000005
Puerto Rico,PRI,2018,4.4317355,34223.1,3319269.0,,PRI,0.9471449,PRI,0.31199372,PRI,0.2929613,5.98383542
Puerto Rico,PRI,2019,4.442561,34792.656,3292888.0,,PRI,0.94706076,PRI,0.310856,PRI,0.29279828,5.993276040000001
Qatar,QAT,2000,4.3568497,79400.43,645947.0,,QAT,0.7591458,QAT,0.3249058,QAT,0.28162247,5.72252377
Qatar,QAT,2001,4.356985,78498.13,678838.0,,QAT,0.75925124,QAT,0.33039832,QAT,0.28185764,5.7284922
Qatar,QAT,2002,4.353702,80083.06,713195.0,,QAT,0.7589893,QAT,0.33623028,QAT,0.2821256,5.731047179999999
Qatar,QAT,2003,4.3453255,79140.63,748535.0,,QAT,0.75832516,QAT,0.34090358,QAT,0.2824349,5.726989140000001
Qatar,QAT,2004,4.3302827,90782.72,777951.0,,QAT,0.7571582,QAT,0.34444362,QAT,0.28278875,5.71467327
Qatar,QAT,2005,4.308553,89448.05,848718.0,,QAT,0.75542414,QAT,0.34452075,QAT,0.2831731,5.6916709899999995
Qatar,QAT,2006,4.2835474,94361.625,1015064.0,,QAT,0.753427,QAT,0.3432152,QAT,0.28361285,5.66380245
Qatar,QAT,2007,4.2599626,91736.75,1231904.0,,QAT,0.7513676,QAT,0.34132972,QAT,0.28408948,5.636749399999999
Qatar,QAT,2008,4.2380137,92067.81,1444287.0,,QAT,0.74934,QAT,0.33911917,QAT,0.28455284,5.61102571
Qatar,QAT,2009,4.2188272,92450.25,1610281.0,,QAT,0.7474581,QAT,0.3372064,QAT,0.2849443,5.588436000000001
Qatar,QAT,2010,4.2057004,103902.516,1713512.0,,QAT,0.74593717,QAT,0.33563605,QAT,0.28518325,5.57245687
Qatar,QAT,2011,4.201815,111879.75,1804175.0,,QAT,0.74492943,QAT,0.33640116,QAT,0.28524494,5.56839053
Qatar,QAT,2012,4.209256,110931.51,1905670.0,,QAT,0.7443501,QAT,0.33817598,QAT,0.28515315,5.57693523
Qatar,QAT,2013,4.221409,109625.63,2035509.0,,QAT,0.7440238,QAT,0.3400509,QAT,0.2849896,5.5904733
Qatar,QAT,2014,4.2333336,106141.33,2214471.0,,QAT,0.74383056,QAT,0.342324,QAT,0.28481936,5.60430752
Qatar,QAT,2015,4.2422414,101971.99,2414580.0,Asia,QAT,0.7437574,QAT,0.34411168,QAT,0.2846868,5.61479728
Qatar,QAT,2016,4.240043,97783.12,2595175.0,,QAT,0.74382836,QAT,0.3453544,QAT,0.28462133,5.61384709
Qatar,QAT,2017,4.237298,92177.59,2711764.0,,QAT,0.7440222,QAT,0.34634855,QAT,0.2846033,5.61227205
Qatar,QAT,2018,4.245882,91461.62,2766743.0,,QAT,0.74428827,QAT,0.34632927,QAT,0.28471062,5.62121016
Qatar,QAT,2019,4.26387,90840.43,2807242.0,,QAT,0.7445955,QAT,0.3464426,QAT,0.28495243,5.639860529999999
Romania,ROU,2019,3.2856169,30006.336,19524212.0,,ROU,0.6372142,ROU,0.16204906,ROU,0.28902072,4.37390088
Saint Kitts and Nevis,KNA,2019,4.308869,31194.736,47739.0,,KNA,0.90990686,KNA,0.28756824,KNA,0.28408948,5.790433579999998
San Marino,SMR,1997,5.4698396,66407.516,25618.0,,SMR,0.91524994,SMR,0.48769763,SMR,0.28328663,7.156073800000001
San Marino,SMR,1998,5.4755793,70264.445,26020.0,,SMR,0.9155918,SMR,0.4952287,SMR,0.28368753,7.170087329999999
San Marino,SMR,1999,5.480883,75441.836,26427.0,,SMR,0.91593194,SMR,0.50308627,SMR,0.2840195,7.183920710000001
San Marino,SMR,2000,5.4853935,75881.85,26845.0,,SMR,0.91627085,SMR,0.5099026,SMR,0.2841416,7.19570855
San Marino,SMR,2001,5.490246,78614.2,27358.0,,SMR,0.91647846,SMR,0.5160942,SMR,0.28399315,7.206811809999999
San Marino,SMR,2002,5.4961796,77070.98,27994.0,,SMR,0.9164993,SMR,0.52270705,SMR,0.28368115,7.219067099999999
San Marino,SMR,2003,5.5021462,78286.9,28627.0,,SMR,0.91644096,SMR,0.5298213,SMR,0.2833163,7.2317247600000005
San Marino,SMR,2004,5.5071473,80463.9,29123.0,,SMR,0.9164215,SMR,0.53501487,SMR,0.28300878,7.241592450000001
San Marino,SMR,2005,5.51022,81256.14,29530.0,,SMR,0.91656655,SMR,0.54008085,SMR,0.28286752,7.24973492
San Marino,SMR,2006,5.509282,83098.25,29983.0,,SMR,0.9168288,SMR,0.5429535,SMR,0.28297114,7.25203544
San Marino,SMR,2007,5.5046754,87795.664,30395.0,,SMR,0.91708124,SMR,0.545868,SMR,0.28324884,7.25087348
San Marino,SMR,2008,5.498985,86422.55,30729.0,,SMR,0.91732013,SMR,0.54857236,SMR,0.28358367,7.24846116
San Marino,SMR,2009,5.4948,76607.086,31080.0,,SMR,0.917544,SMR,0.55048335,SMR,0.28385857,7.24668592
San Marino,SMR,2010,5.4947157,71156.1,31631.0,,SMR,0.91775405,SMR,0.55051506,SMR,0.28395638,7.24694119
San Marino,SMR,2011,5.5014095,63458.816,32518.0,,SMR,0.91794866,SMR,0.54780537,SMR,0.28372657,7.2508900999999994
San Marino,SMR,2012,5.5134583,57854.316,33156.0,,SMR,0.91812783,SMR,0.54048204,SMR,0.28321028,7.255278449999999
San Marino,SMR,2013,5.5272756,57136.906,33307.0,,SMR,0.91828984,SMR,0.53136253,SMR,0.28257772,7.25950569
San Marino,SMR,2014,5.5393167,56558.87,33415.0,,SMR,0.9184343,SMR,0.5232666,SMR,0.28199995,7.263017550000001
San Marino,SMR,2015,5.5460873,57542.984,33593.0,Europe,SMR,0.9185623,SMR,0.5175254,SMR,0.2816486,7.2638236
San Marino,SMR,2016,5.547377,58432.504,33860.0,,SMR,0.9186737,SMR,0.5149223,SMR,0.28157577,7.26254877
San Marino,SMR,2017,5.546829,58201.527,34081.0,,SMR,0.9187675,SMR,0.51205164,SMR,0.28154105,7.259189190000001
San Marino,SMR,2018,5.5453506,58898.06,34179.0,,SMR,0.9188432,SMR,0.50937545,SMR,0.2810688,7.2546380500000005
San Marino,SMR,2019,5.542622,60076.01,34203.0,,SMR,0.9189005,SMR,0.50515896,SMR,0.28010872,7.2467901800000005
Saudi Arabia,SAU,1990,4.352495,41984.83,16004768.0,,SAU,0.7617487,SAU,0.25409365,SAU,0.26494485,5.6332822
Saudi Arabia,SAU,1991,4.3504653,46402.723,16654283.0,,SAU,0.76164705,SAU,0.25418368,SAU,0.2646841,5.630980129999999
Saudi Arabia,SAU,1992,4.3508453,46502.133,17281352.0,,SAU,0.76168007,SAU,0.2535322,SAU,0.26442176,5.630479329999999
Saudi Arabia,SAU,1993,4.353284,44415.547,17846472.0,,SAU,0.7618439,SAU,0.25318697,SAU,0.26417553,5.6324904
Saudi Arabia,SAU,1994,4.357077,43396.645,18367526.0,,SAU,0.7621112,SAU,0.2534269,SAU,0.26396582,5.63658092
Saudi Arabia,SAU,1995,4.361585,42288.406,18888862.0,,SAU,0.7624723,SAU,0.25333825,SAU,0.26381397,5.641209519999999
Saudi Arabia,SAU,1996,4.3684983,42237.766,19410278.0,,SAU,0.76286584,SAU,0.25332087,SAU,0.26366857,5.648353579999999
Saudi Arabia,SAU,1997,4.3786583,41572.9,19938380.0,,SAU,0.76331073,SAU,0.25272477,SAU,0.2634902,5.658183999999999
Saudi Arabia,SAU,1998,4.389816,41659.582,20472576.0,,SAU,0.76376814,SAU,0.25225878,SAU,0.26330137,5.669144289999999
Saudi Arabia,SAU,1999,4.3998723,39066.926,21009664.0,,SAU,0.7642139,SAU,0.25172022,SAU,0.26312077,5.67892719
Saudi Arabia,SAU,2000,4.4067154,40234.816,21547398.0,,SAU,0.7646374,SAU,0.25197995,SAU,0.26296723,5.68629998
Saudi Arabia,SAU,2001,4.4116745,38778.477,22085932.0,,SAU,0.7649934,SAU,0.25224474,SAU,0.26272622,5.69163886
Saudi Arabia,SAU,2002,4.4162683,36789.92,22623412.0,,SAU,0.7652851,SAU,0.25138468,SAU,0.26235223,5.69529031
Saudi Arabia,SAU,2003,4.4202504,39993.477,23150850.0,,SAU,0.76548654,SAU,0.2508148,SAU,0.2619488,5.6985005399999995
Saudi Arabia,SAU,2004,4.4234548,42243.97,23661804.0,,SAU,0.76557595,SAU,0.2507737,SAU,0.26161587,5.7014203199999995
Saudi Arabia,SAU,2005,4.4254932,43253.484,24397652.0,,SAU,0.7655302,SAU,0.2514623,SAU,0.26145443,5.703940129999999
Saudi Arabia,SAU,2006,4.4302883,42733.887,25382870.0,,SAU,0.7653696,SAU,0.25160232,SAU,0.26144722,5.7087074399999995
Saudi Arabia,SAU,2007,4.439092,41846.28,26400066.0,,SAU,0.76512367,SAU,0.25378412,SAU,0.26150167,5.71950146
Saudi Arabia,SAU,2008,4.449881,42780.684,27437352.0,,SAU,0.7648146,SAU,0.255395,SAU,0.26159522,5.731685820000001
Saudi Arabia,SAU,2009,4.460768,40360.402,28483800.0,,SAU,0.7644744,SAU,0.25766167,SAU,0.2617028,5.74460687
Saudi Arabia,SAU,2010,4.4696746,41056.547,29411930.0,,SAU,0.7641308,SAU,0.25953245,SAU,0.2617996,5.75513745
Saudi Arabia,SAU,2011,4.4819765,44053.996,30150952.0,,SAU,0.7638265,SAU,0.26166114,SAU,0.2619344,5.769398540000001
Saudi Arabia,SAU,2012,4.4999495,45427.574,30821554.0,,SAU,0.7635451,SAU,0.264838,SAU,0.2621425,5.7904751
Saudi Arabia,SAU,2013,4.519109,45674.324,31482502.0,,SAU,0.7632827,SAU,0.26780942,SAU,0.2623758,5.81257692
Saudi Arabia,SAU,2014,4.5350432,46394.902,32125570.0,,SAU,0.76304173,SAU,0.27054113,SAU,0.2625849,5.83121096
Saudi Arabia,SAU,2015,4.543237,47379.355,32749838.0,Asia,SAU,0.7628268,SAU,0.2728482,SAU,0.26271945,5.84163145
Saudi Arabia,SAU,2016,4.537617,47210.23,33416272.0,,SAU,0.7626379,SAU,0.27610958,SAU,0.2629914,5.839355879999999
Saudi Arabia,SAU,2017,4.5301,45795.51,34193120.0,,SAU,0.76247424,SAU,0.27746344,SAU,0.2632245,5.83326218
Saudi Arabia,SAU,2018,4.536592,45840.84,35018132.0,,SAU,0.76234096,SAU,0.27877355,SAU,0.26313922,5.840845730000001
Saudi Arabia,SAU,2019,4.5544286,44954.992,35827364.0,,SAU,0.7622446,SAU,0.27899438,SAU,0.2628555,5.858523079999999
Singapore,SGP,1990,2.7740934,37289.75,3022218.0,,SGP,0.70748,SGP,0.31957847,SGP,0.30697882,4.10813069
Singapore,SGP,1991,2.7724035,38667.75,3120627.0,,SGP,0.70729685,SGP,0.32396132,SGP,0.30835968,4.11202135
Singapore,SGP,1992,2.7735167,40014.824,3228234.0,,SGP,0.70717955,SGP,0.32933185,SGP,0.30954802,4.1195761200000005
Singapore,SGP,1993,2.7740533,43486.234,3334134.0,,SGP,0.70700556,SGP,0.33435336,SGP,0.3106092,4.12602142
Singapore,SGP,1994,2.772838,46819.523,3438616.0,,SGP,0.70681405,SGP,0.33807707,SGP,0.31149304,4.12922216
Singapore,SGP,1995,2.7717888,48677.586,3543878.0,,SGP,0.706671,SGP,0.34237048,SGP,0.3120441,4.13287438
Singapore,SGP,1996,2.7657323,50230.883,3651905.0,,SGP,0.7061575,SGP,0.3450578,SGP,0.31276503,4.12971263
Singapore,SGP,1997,2.7652113,52611.79,3760649.0,,SGP,0.7058528,SGP,0.34847805,SGP,0.3132709,4.132813049999999
Singapore,SGP,1998,2.7646332,49740.246,3866296.0,,SGP,0.70556355,SGP,0.3521291,SGP,0.31372702,4.13605287
Singapore,SGP,1999,2.7729456,52166.023,3966485.0,,SGP,0.7058804,SGP,0.35722956,SGP,0.31356153,4.14961709
Singapore,SGP,2000,2.7748604,55904.234,4053602.0,,SGP,0.70583045,SGP,0.3611897,SGP,0.3136643,4.15554485
Singapore,SGP,2001,2.775783,53833.727,4121341.0,,SGP,0.70715576,SGP,0.3642933,SGP,0.31395847,4.16119053
Singapore,SGP,2002,2.781132,55437.56,4176799.0,,SGP,0.7107879,SGP,0.36780906,SGP,0.31418592,4.17391488
Singapore,SGP,2003,2.7892072,58819.957,4226417.0,,SGP,0.71533144,SGP,0.3721646,SGP,0.31423664,4.19093988
Singapore,SGP,2004,2.7908938,63862.125,4270407.0,,SGP,0.71886766,SGP,0.37586904,SGP,0.31457818,4.20020868
Singapore,SGP,2005,2.7887921,66973.55,4344645.0,,SGP,0.7201153,SGP,0.37948942,SGP,0.3150185,4.20341532
Singapore,SGP,2006,2.7798078,70756.445,4486581.0,,SGP,0.71964407,SGP,0.38361543,SGP,0.31564757,4.19871487
Singapore,SGP,2007,2.7625926,73992.125,4663262.0,,SGP,0.71903616,SGP,0.3879345,SGP,0.31648988,4.18605314
Singapore,SGP,2008,2.7403893,71464.93,4838404.0,,SGP,0.71835554,SGP,0.39134055,SGP,0.31743485,4.16752024
Singapore,SGP,2009,2.7273026,69430.484,5010707.0,,SGP,0.7181183,SGP,0.39704093,SGP,0.31786546,4.16032729
Singapore,SGP,2010,2.720861,78115.21,5163585.0,,SGP,0.71806157,SGP,0.4021088,SGP,0.318007,4.15903837
Singapore,SGP,2011,2.7188978,81258.086,5281351.0,,SGP,0.7181219,SGP,0.40891522,SGP,0.31788614,4.16382106
Singapore,SGP,2012,2.7139595,82805.62,5381003.0,,SGP,0.71808857,SGP,0.4146344,SGP,0.31777892,4.1644613900000005
Singapore,SGP,2013,2.7072175,85400.73,5478063.0,,SGP,0.7179858,SGP,0.42006242,SGP,0.3177358,4.16300152
Singapore,SGP,2014,2.7022684,87616.64,5570505.0,,SGP,0.71795315,SGP,0.42510414,SGP,0.31765857,4.16298426
Singapore,SGP,2015,2.7010484,89160.73,5650020.0,Asia,SGP,0.71811366,SGP,0.4304964,SGP,0.31742936,4.16708782
Singapore,SGP,2016,2.6995094,91146.09,5711936.0,,SGP,0.7184167,SGP,0.43828207,SGP,0.31662214,4.17283031
Singapore,SGP,2017,2.7036145,95310.336,5764489.0,,SGP,0.71907353,SGP,0.44648263,SGP,0.31562033,4.18479099
Singapore,SGP,2018,2.7074525,98336.95,5814543.0,,SGP,0.71953475,SGP,0.45098594,SGP,0.31651697,4.19449016
Singapore,SGP,2019,2.7080863,98283.31,5866408.0,,SGP,0.7197487,SGP,0.453674,SGP,0.3191951,4.2007041
Slovakia,SVK,2017,3.4204469,30061.55,5439418.0,,SVK,0.5423847,SVK,0.17899124,SVK,0.29598767,4.437810509999999
Slovakia,SVK,2018,3.4206145,31229.863,5446746.0,,SVK,0.5423434,SVK,0.1810499,SVK,0.29599878,4.4400065799999995
Slovakia,SVK,2019,3.4256656,31973.46,5453932.0,,SVK,0.54230446,SVK,0.18270175,SVK,0.29567876,4.44635057
Slovenia,SVN,2004,3.4166489,30041.814,1996731.0,,SVN,0.5474863,SVN,0.16660479,SVN,0.29712954,4.427869530000001
Slovenia,SVN,2005,3.4155588,31128.83,2004780.0,,SVN,0.5473989,SVN,0.16811678,SVN,0.29736274,4.428437219999999
Slovenia,SVN,2006,3.412923,32812.74,2013577.0,,SVN,0.54731697,SVN,0.16993526,SVN,0.29760498,4.42778021
Slovenia,SVN,2007,3.4092996,34907.367,2023230.0,,SVN,0.5472392,SVN,0.17160432,SVN,0.2979254,4.426068519999999
Slovenia,SVN,2008,3.4051182,36075.47,2034037.0,,SVN,0.5471558,SVN,0.17345054,SVN,0.298263,4.423987540000001
Slovenia,SVN,2009,3.4013062,33052.227,2045578.0,,SVN,0.54708517,SVN,0.17497812,SVN,0.29855317,4.42192266
Slovenia,SVN,2010,3.3985589,33350.613,2057294.0,,SVN,0.54702723,SVN,0.17599195,SVN,0.29873276,4.42031084
Slovenia,SVN,2011,3.396629,33568.066,2065457.0,,SVN,0.5469755,SVN,0.17654982,SVN,0.29887468,4.419029
Slovenia,SVN,2012,3.3948138,32613.49,2069365.0,,SVN,0.5469312,SVN,0.17746557,SVN,0.2990663,4.41827687
Slovenia,SVN,2013,3.3929334,32234.025,2072374.0,,SVN,0.5468908,SVN,0.17795832,SVN,0.29926476,4.417047279999999
Slovenia,SVN,2014,3.3910072,33093.75,2074923.0,,SVN,0.5468587,SVN,0.17820108,SVN,0.2994261,4.41549308
Slovenia,SVN,2015,3.3889303,33799.727,2080865.0,Europe,SVN,0.54683584,SVN,0.17944098,SVN,0.29950804,4.41471516
Slovenia,SVN,2016,3.3792083,34853.043,2090020.0,,SVN,0.54681283,SVN,0.18036084,SVN,0.29934824,4.40573021
Slovenia,SVN,2017,3.3704271,36507.555,2098396.0,,SVN,0.54679406,SVN,0.18203017,SVN,0.29917935,4.39843068
Slovenia,SVN,2018,3.3750324,37995.715,2105931.0,,SVN,0.5467767,SVN,0.18319431,SVN,0.29926845,4.40427186
Slovenia,SVN,2019,3.3891728,39034.234,2112905.0,,SVN,0.5467665,SVN,0.1849328,SVN,0.2995073,4.4203794
South Korea,KOR,2007,3.275684,31569.932,48220600.0,,KOR,0.50108266,KOR,0.30295807,KOR,0.2984598,4.3781845299999995
South Korea,KOR,2008,3.311071,32275.125,48398632.0,,KOR,0.5010987,KOR,0.30619997,KOR,0.2988178,4.41718747
South Korea,KOR,2009,3.347628,32363.969,48588024.0,,KOR,0.5010939,KOR,0.3093328,KOR,0.29913753,4.45719223
South Korea,KOR,2010,3.3784516,34394.492,48813036.0,,KOR,0.50106794,KOR,0.31287393,KOR,0.2993311,4.49172457
South Korea,KOR,2011,3.408517,35388.977,49169880.0,,KOR,0.5010244,KOR,0.31704602,KOR,0.299393,4.52598042
South Korea,KOR,2012,3.4424362,36049.195,49634188.0,,KOR,0.50096184,KOR,0.32138288,KOR,0.29940864,4.56418956
South Korea,KOR,2013,3.4731467,37021.133,50098228.0,,KOR,0.50087225,KOR,0.32610947,KOR,0.29941794,4.59954636
South Korea,KOR,2014,3.493538,37967.477,50558044.0,,KOR,0.5007655,KOR,0.33138984,KOR,0.29943326,4.6251266
South Korea,KOR,2015,3.4968655,38828.742,50994396.0,Asia,KOR,0.50065994,KOR,0.33653268,KOR,0.29947987,4.633537990000001
South Korea,KOR,2016,3.3655744,39814.66,51309984.0,,KOR,0.50056434,KOR,0.34217376,KOR,0.29945716,4.50776966
South Korea,KOR,2017,3.234224,40957.418,51511640.0,,KOR,0.50048304,KOR,0.34597564,KOR,0.29947233,4.38015501
South Korea,KOR,2018,3.2268293,41965.89,51676900.0,,KOR,0.5003912,KOR,0.34932303,KOR,0.2998694,4.376412930000001
South Korea,KOR,2019,3.2213244,42758.59,51803832.0,,KOR,0.5002964,KOR,0.35135385,KOR,0.30063236,4.37360701
Spain,ESP,1997,4.4448476,30644.379,40180048.0,,ESP,0.91961086,ESP,0.49939618,ESP,0.26523796,6.1290926
Spain,ESP,1998,4.3053117,31858.5,40362356.0,,ESP,0.9194538,ESP,0.5036295,ESP,0.26535118,5.99374618
Spain,ESP,1999,4.186335,33154.465,40542232.0,,ESP,0.9192558,ESP,0.5084452,ESP,0.2654692,5.8795052
Spain,ESP,2000,4.1303062,34738.06,40741652.0,,ESP,0.91902083,ESP,0.51308703,ESP,0.26556897,5.82798303
Spain,ESP,2001,4.1491303,35854.586,40966448.0,,ESP,0.9193592,ESP,0.5186707,ESP,0.2656444,5.852804600000001
Spain,ESP,2002,4.2152863,36317.1,41477652.0,,ESP,0.920559,ESP,0.52531534,ESP,0.26569927,5.926859909999999
Spain,ESP,2003,4.311017,36729.77,42230268.0,,ESP,0.9220768,ESP,0.53182846,ESP,0.26573914,6.0306614
Spain,ESP,2004,4.418193,37228.797,42959672.0,,ESP,0.9233383,ESP,0.5387039,ESP,0.26577577,6.14601097
Spain,ESP,2005,4.5191884,37942.008,43685372.0,,ESP,0.9237578,ESP,0.5446762,ESP,0.2658265,6.2534488999999995
Spain,ESP,2006,4.650517,38836.594,44422824.0,,ESP,0.923595,ESP,0.55223906,ESP,0.2658833,6.392234359999999
Spain,ESP,2007,4.832557,39498.59,45245784.0,,ESP,0.92350537,ESP,0.56145084,ESP,0.26592594,6.58343915
Spain,ESP,2008,5.02229,39218.293,45966544.0,,ESP,0.923487,ESP,0.57133406,ESP,0.265951,6.78306206
Spain,ESP,2009,5.1769824,37409.645,46367772.0,,ESP,0.9235392,ESP,0.57930857,ESP,0.26594946,6.9457796300000005
Spain,ESP,2010,5.2538624,37298.47,46572776.0,,ESP,0.9236527,ESP,0.58327866,ESP,0.26592284,7.0267166
Spain,ESP,2011,5.275168,36863.492,46729232.0,,ESP,0.923807,ESP,0.5835277,ESP,0.26588783,7.04839053
Spain,ESP,2012,5.29284,35749.51,46756084.0,,ESP,0.9239837,ESP,0.582039,ESP,0.26586136,7.06472406
Spain,ESP,2013,5.3067756,35363.51,46603460.0,,ESP,0.92416084,ESP,0.5783364,ESP,0.26583636,7.0751092
Spain,ESP,2014,5.3172936,35964.46,46464548.0,,ESP,0.9243143,ESP,0.576135,ESP,0.26580942,7.08355232
Spain,ESP,2015,5.3248467,37373.95,46431344.0,Europe,ESP,0.9244504,ESP,0.57605064,ESP,0.26577014,7.09111788
Spain,ESP,2016,5.3299813,38476.79,46473320.0,,ESP,0.9245631,ESP,0.58009267,ESP,0.2656553,7.10029237
Spain,ESP,2017,5.331112,39528.926,46584168.0,,ESP,0.92466897,ESP,0.58482724,ESP,0.2655436,7.10615181
Spain,ESP,2018,5.1842403,40255.254,46792044.0,,ESP,0.9247574,ESP,0.5868674,ESP,0.2655401,6.9614052
Spain,ESP,2019,4.8611727,40760.31,47131372.0,,ESP,0.92482716,ESP,0.59025174,ESP,0.2656171,6.641868700000001
Sweden,SWE,1990,4.7261386,34156.82,8548407.0,,SWE,0.9692423,SWE,0.41253954,SWE,0.28247505,6.39039549
Sweden,SWE,1991,4.731818,33536.016,8594170.0,,SWE,0.9692026,SWE,0.4118109,SWE,0.28243864,6.395270139999999
Sweden,SWE,1992,4.7370696,32953.617,8640277.0,,SWE,0.9691628,SWE,0.41127172,SWE,0.28238055,6.3998846700000005
Sweden,SWE,1993,4.7416477,32086.012,8683403.0,,SWE,0.9691405,SWE,0.41101903,SWE,0.2823004,6.40410763
Sweden,SWE,1994,4.7453403,33110.824,8723467.0,,SWE,0.9691259,SWE,0.41121778,SWE,0.2822003,6.40788428
Sweden,SWE,1995,4.747839,34233.703,8758496.0,,SWE,0.9691266,SWE,0.41209525,SWE,0.28208625,6.4111471
Sweden,SWE,1996,4.7498245,34719.11,8785493.0,,SWE,0.96913195,SWE,0.41467625,SWE,0.2819342,6.415566900000001
Sweden,SWE,1997,4.751873,35764.684,8807868.0,,SWE,0.9691258,SWE,0.41965687,SWE,0.28174186,6.4223975300000005
Sweden,SWE,1998,4.7537622,37286.094,8828629.0,,SWE,0.9691176,SWE,0.4261799,SWE,0.28153095,6.430590649999999
Sweden,SWE,1999,4.755499,38839.426,8848881.0,,SWE,0.9691066,SWE,0.43276325,SWE,0.28133804,6.43870689
Sweden,SWE,2000,4.75691,40625.363,8871042.0,,SWE,0.96909446,SWE,0.43789804,SWE,0.28119302,6.445095520000001
Sweden,SWE,2001,4.7599525,41103.727,8896748.0,,SWE,0.9697314,SWE,0.4413976,SWE,0.2810993,6.4521808
Sweden,SWE,2002,4.765343,41870.258,8926011.0,,SWE,0.9712562,SWE,0.44641316,SWE,0.2810437,6.464056059999999
Sweden,SWE,2003,4.771241,42678.285,8961506.0,,SWE,0.97305906,SWE,0.45151484,SWE,0.28100553,6.476820429999999
Sweden,SWE,2004,4.7759933,44354.39,9004263.0,,SWE,0.9745604,SWE,0.45612034,SWE,0.28096583,6.48763987
Sweden,SWE,2005,4.777713,45440.297,9051739.0,,SWE,0.97516423,SWE,0.45930645,SWE,0.2808977,6.49308138
Sweden,SWE,2006,4.7738914,47292.312,9104724.0,,SWE,0.9751218,SWE,0.46289718,SWE,0.28073454,6.49264492
Sweden,SWE,2007,4.7653008,48557.383,9164274.0,,SWE,0.9750791,SWE,0.46599296,SWE,0.2804766,6.486849460000001
Sweden,SWE,2008,4.7554255,47963.492,9229282.0,,SWE,0.9750263,SWE,0.46931773,SWE,0.28018516,6.4799546900000005
Sweden,SWE,2009,4.7479687,45492.77,9301413.0,,SWE,0.97497815,SWE,0.47211382,SWE,0.27991498,6.47497565
Sweden,SWE,2010,4.7463956,47791.37,9381722.0,,SWE,0.97492015,SWE,0.47481048,SWE,0.2797282,6.47585443
Sweden,SWE,2011,4.7557306,48947.438,9467384.0,,SWE,0.974864,SWE,0.47831133,SWE,0.27963156,6.488537490000001
Sweden,SWE,2012,4.7743897,48300.844,9555984.0,,SWE,0.9747945,SWE,0.48268986,SWE,0.27958226,6.51145632
Sweden,SWE,2013,4.7959495,48462.16,9648935.0,,SWE,0.97469544,SWE,0.48728612,SWE,0.2795508,6.53748186
Sweden,SWE,2014,4.814231,49258.996,9747507.0,,SWE,0.9745827,SWE,0.4914327,SWE,0.27949017,6.55973657
Sweden,SWE,2015,4.8231792,50928.965,9849344.0,Europe,SWE,0.97445,SWE,0.49534827,SWE,0.27936536,6.57234283
Sweden,SWE,2016,4.815395,51334.434,9953322.0,,SWE,0.9743236,SWE,0.50228727,SWE,0.27535465,6.567360519999999
Sweden,SWE,2017,4.804309,51947.953,10058191.0,,SWE,0.9741993,SWE,0.5089513,SWE,0.27111426,6.55857386
Sweden,SWE,2018,4.7994685,52349.293,10162300.0,,SWE,0.9740638,SWE,0.511898,SWE,0.27053487,6.5559651699999995
Sweden,SWE,2019,4.795127,52850.57,10267922.0,,SWE,0.97393054,SWE,0.51417124,SWE,0.27025598,6.55348476
Switzerland,CHE,1990,6.4558086,56982.46,6711685.0,,CHE,0.93338865,CHE,0.45546156,CHE,0.28226843,8.12692724
Switzerland,CHE,1991,6.463797,55759.34,6795392.0,,CHE,0.93336517,CHE,0.45821488,CHE,0.2819431,8.137320149999999
